Institution Code,Inst Description,Term Code,Term Description,Session Code,Session Description,Academic Group Code,Academic Group Description,Academic Organization Code,Academic Organization Description,Department Code,Course Subject,Catalog Number,Class #,Course Description,Course Topic,Instructor Name,GPA Grades,Total Grades,Percent Majors,Avg Class Grade,Avg Student GPA,APCT,BPCT,CPCT,DPCT,OTHERCNT,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,S,I,R,NY,NR,NC,W,WX,Other,Data Freeze Date
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-GNDR,Gender Studies,GNDR,GNDR-G,695,6807,GRAD RDGS/RSCH IN GENDER ST,N/A,"Wu,Cynthia",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-GNDR,Gender Studies,GNDR,GNDR-G,899,6821,PHD DISSERTATION,N/A,"Wu,Cynthia",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-GNDR,Gender Studies,GNDR,GNDR-G,901,14767,ADVANCED RESEARCH,N/A,"Wu,Cynthia",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,OVS,Overseas Study,COLL,College of Arts & Sciences,BL-HISP,Spanish & Portuguese,HISP,HISP-OS,100,14996,UNDISTRIBUTED OVERSEAS STUDY,SPAN LANG CONTEXT: NOVICE 2,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,OVS,Overseas Study,COLL,College of Arts & Sciences,BL-HISP,Spanish & Portuguese,HISP,HISP-OS,100,7427,UNDISTRIBUTED OVERSEAS STUDY,SPANISH FOR PROFESSIONS,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,OVS,Overseas Study,COLL,College of Arts & Sciences,BL-HISP,Spanish & Portuguese,HISP,HISP-OS,300,8028,UNDISTRIBUTED OVERSEAS STUDY,SPANISH FOR HEALTH CARE PROF,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-HIST,History,HIST,HIST-A,200,14703,ISSUES IN UNITED STATES HIST,N/A,"Appleton,Kasha",20,27,0,2.84,3.119,15,60,25,0,7,0,1,2,2,6,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-HIST,History,HIST,HIST-C,210,13702,HISTORY OF MODERN MIDDLE EAST,N/A,"Hermane,Matthew Thomas",20,24,4.8,3.455,3.182,50,50,0,0,4,2,5,3,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,4W3,Four Week - Third,COLL,College of Arts & Sciences,BL-HIST,History,HIST,HIST-G,901,14919,ADVANCED RESEARCH,N/A,"McGerr,Michael Edward",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-HIST,History,HIST,HIST-H,260,8290,HIST OF WOMEN IN UNITED STATES,N/A,"Howard,Conor William",12,17,0,3.142,2.753,58.3,16.7,16.7,0,6,0,5,2,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-HIST,History,HIST,HIST-H,575,4151,GRADUATE READINGS IN HISTORY,N/A,"McGerr,Michael Edward",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-HIST,History,HIST,HIST-H,899,4154,PH D DISSERTATION,N/A,"McGerr,Michael Edward",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,4W3,Four Week - Third,COLL,College of Arts & Sciences,BL-HIST,History,HIST,HIST-H,899,7341,PH D DISSERTATION,N/A,"McGerr,Michael Edward",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,4W3,Four Week - Third,COLL,College of Arts & Sciences,BL-HIST,History,HIST,HIST-H,899,7342,PH D DISSERTATION,N/A,"McGerr,Michael Edward",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-HIST,History,HIST,HIST-K,393,4156,READING FOR HONORS,N/A,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,OVS,Overseas Study,COLL,College of Arts & Sciences,BL-HIST,History,HIST,HIST-OS,100,15006,UNDISTRIBUTED OVERSEAS STUDY,"DIV, DIFF, REG AMNG GREEK STAT",,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,OVS,Overseas Study,COLL,College of Arts & Sciences,BL-HIST,History,HIST,HIST-OS,100,15017,UNDISTRIBUTED OVERSEAS STUDY,HLTH & HEAL IN ANCT GRK WRLD,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-HIST,History,HIST,HIST-W,325,8291,WORLD WAR II: THE PEOPLES,N/A,"Riley,Meghan Elizabeth Rose",18,22,10.5,3.061,3.099,44.4,33.3,16.7,0,5,5,1,2,2,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,NS2,Non Standard Session 2,COLL,College of Arts & Sciences,BL-HONR,Honors,HON,HON-H,251,14324,HUTTON HONORS STUDY ABROAD,N/A,"Libby,Andrew",20,20,0,4,3.825,100,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,NS2,Non Standard Session 2,COLL,College of Arts & Sciences,BL-HONR,Honors,HON,HON-H,251,14325,HUTTON HONORS STUDY ABROAD,N/A,"Obeng,Cecilia Sem",8,9,0,4,3.833,100,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,NS2,Non Standard Session 2,COLL,College of Arts & Sciences,BL-HONR,Honors,HON,HON-H,251,14326,HUTTON HONORS STUDY ABROAD,N/A,"Nemes,Peter",14,14,0,4,3.803,100,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,NS2,Non Standard Session 2,COLL,College of Arts & Sciences,BL-HONR,Honors,HON,HON-H,251,14327,HUTTON HONORS STUDY ABROAD,N/A,"Ham,Esther",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,NS2,Non Standard Session 2,COLL,College of Arts & Sciences,BL-HONR,Honors,HON,HON-X,298,14328,HONORS RESEARCH,N/A,"Libby,Andrew",20,20,0,4,3.825,100,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-HPSC,Hist & Phil Of Sci & Medicine,HPSC,HPSC-G,901,14515,ADVANCED RESEARCH,N/A,"Schickore,Jutta",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-INMP,Individualized Major Program,IMP,IMP-X,490,7085,"INDIV MAJ PROG, READINGS & RES",N/A,"Aarstad,Paul N",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-JSP,Jewish Studies,JSTU,JSTU-H,595,5813,DIRECTED RDGS IN JEWISH STDS,N/A,"Imhoff,Sarah",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-LATS,Latino Studies,LATS,LATS-L,104,7664,LATINAS IN THE UNITED STATES,N/A,"Martinez,Sylvia",37,43,0,3.019,3.174,45.9,32.4,5.4,10.8,8,0,10,7,6,5,1,0,2,0,2,1,1,2,0,0,0,0,0,0,0,0,6,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-LATS,Latino Studies,LATS,LATS-L,599,5650,INDIV READGS IN LATINO STUDIES,N/A,"Martinez,Sylvia",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-LING,Linguistics,LING,LING-G,901,14574,ADVANCED RESEARCH,N/A,"De Jong,Kenneth J.",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-LING,Linguistics,LING,LING-L,399,6707,RDGS IN LINGUISTICS (HONORS),N/A,"Berkson,Kelly Harper",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-LING,Linguistics,LING,LING-L,690,4221,ADV READINGS IN LINGUISTICS,N/A,"Tyers,Francis Morton",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-LING,Linguistics,LING,LING-L,690,4222,ADV READINGS IN LINGUISTICS,N/A,"Bunger,Ann Clinton",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-LING,Linguistics,LING,LING-L,690,6805,ADV READINGS IN LINGUISTICS,N/A,"Grano,Thomas Angelo",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-LING,Linguistics,LING,LING-L,695,4225,M. A. THESIS RESEARCH,N/A,"De Jong,Kenneth J.",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-LING,Linguistics,LING,LING-L,800,5932,RESEARCH,N/A,"De Jong,Kenneth J.",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-G,901,14402,ADVANCED RESEARCH,N/A,"Palmiotto,Susan",10,10,100,4,3.967,100,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-J,10,4662,INTRODUCTION TO ALGEBRA,N/A,"Neese,Branden Russell",26,29,0,1.196,2.655,3.8,19.2,11.5,26.9,13,0,1,0,1,2,2,0,2,1,1,4,2,10,0,0,0,0,0,0,0,0,3,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-J,10,6804,INTRODUCTION TO ALGEBRA,N/A,"Neese,Branden Russell",28,31,0,1.75,2.706,14.3,25,17.9,7.1,13,0,3,1,2,4,1,1,2,2,1,1,0,10,0,0,0,0,0,0,0,0,3,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,8W1,Eight Week - First,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,106,6935,MATH OF DECISION AND BEAUTY,N/A,"Caulfield,Erin Akemi",187,219,0,2.618,2.992,24.6,38,21.4,12.3,39,0,25,21,26,14,31,11,15,14,4,9,10,7,0,0,0,0,0,0,0,16,16,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,106,8744,MATH OF DECISION AND BEAUTY,N/A,"Hendrickson,James",24,28,0,1.829,2.767,8.3,25,25,20.8,9,1,0,1,2,2,2,3,2,1,3,1,1,5,0,0,0,0,0,0,0,0,4,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,106,8745,MATH OF DECISION AND BEAUTY,N/A,"Hendrickson,James",24,27,0,2.375,3.061,16.7,29.2,37.5,8.3,5,2,2,0,2,4,1,1,5,3,1,1,0,2,0,0,0,0,0,0,0,0,3,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,118,14207,FINITE MATHEMATICS,N/A,"Kattner,Gregory Karl",75,128,0,2.572,3.083,13.3,42.7,29.3,12,55,1,4,5,14,12,6,9,10,3,4,5,0,2,0,0,1,0,0,0,0,24,28,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,8W1,Eight Week - First,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,119,14079,BRIEF SURVEY OF CALCULUS 1,N/A,"Hill,Michael Andrew",96,120,0,2.695,2.945,28.1,31.3,30.2,6.3,28,5,9,13,12,12,6,9,8,12,0,5,1,4,0,0,0,0,0,0,1,9,14,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,8W1,Eight Week - First,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,211,6901,CALCULUS I,N/A,"Pilla,Michael Robert",35,44,2.3,2.509,2.949,22.9,31.4,28.6,11.4,11,1,3,4,3,2,6,3,5,2,2,2,0,2,0,0,0,0,0,0,0,8,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,303,4234,LINEAR ALGEBRA FOR UNDERGRAD,N/A,"Sha,Ji-Ping",19,26,0,2.926,3.135,26.3,36.8,36.8,0,7,1,4,0,2,3,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,311,4925,CALCULUS 3,N/A,"Paparizos,Michail",19,23,4.5,3.042,3.413,47.4,21.1,26.3,5.3,4,2,4,3,0,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,343,4235,INTRO TO DIFF EQ I,N/A,"Connell,Christopher G",23,27,29.2,2.852,3.204,52.2,13,17.4,13,5,0,5,7,0,1,2,1,3,0,0,3,0,1,0,0,0,0,0,0,0,1,3,0,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,800,6822,MATHEMATICAL READING & RSRCH,N/A,"Lindenstrauss,Ayelet E.",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,800,6827,MATHEMATICAL READING & RSRCH,N/A,"Demeter,Ciprian",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,800,6831,MATHEMATICAL READING & RSRCH,N/A,"Housworth,Elizabeth",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,800,6848,MATHEMATICAL READING & RSRCH,N/A,"Weber,Matthias",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,800,6853,MATHEMATICAL READING & RSRCH,N/A,"Sternberg,Peter J.",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,800,6858,MATHEMATICAL READING & RSRCH,N/A,"Lunts,Valery",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,1,Regular Academic Session,COLL,College of Arts & Sciences,BL-MATH,Mathematics,MATH,MATH-M,800,7909,MATHEMATICAL READING & RSRCH,N/A,"Fan,Wai Tong",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-NEUS,Center For Neural Sciences,NEUS,NEUS-N,800,14375,RESEARCH,N/A,"Garyfallidis,Eleftherios",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-NEUS,Center For Neural Sciences,NEUS,NEUS-N,800,14567,RESEARCH,N/A,"Wisner,Krista Michelle",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-NEUS,Center For Neural Sciences,NEUS,NEUS-N,800,8135,RESEARCH,N/A,"Hohmann,Andrea",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-NEUS,Center For Neural Sciences,NEUS,NEUS-N,800,8635,RESEARCH,N/A,"Stark,Brielle Caserta",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W2,Six Week - Second,COLL,College of Arts & Sciences,BL-NEUS,Center For Neural Sciences,NEUS,NEUS-N,800,8636,RESEARCH,N/A,"Sporns,Olaf",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,6W1,Six Week - First,COLL,College of Arts & Sciences,BL-NEUS,Center For Neural Sciences,NEUS,NEUS-N,800,8645,RESEARCH,N/A,"Sporns,Olaf",NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,OVS,Overseas Study,COLL,College of Arts & Sciences,BL-OVER,Overseas Studies,FRST,FRST-F,400,7408,SPECIAL TPCS IN FOREIGN STUDY,INTERNSHIP SEMINAR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
IUBLA,Bloomington,4225,Summer 2022,OVS,Overseas Study,COLL,College of Arts & Sciences,BL-OVER,Overseas Studies,FRST,FRST-F,400,7409,SPECIAL TPCS IN FOREIGN STUDY,INTERNSHIP SEMINAR 2,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NOT AVAILABLE - SMALL CLASS SIZE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,9/9/22
